datetime,temperature,humidity,precipitation,pressure,wind_speed,wind_direction,cloud_cover,year,month,day,hour,day_of_week,month_name
2023-11-11 00:00:00,4.0,93,0.0,1005.2,13.2,259,0,2023,11,11,0,5,November
2023-11-11 01:00:00,4.1,92,0.0,1005.2,12.4,260,0,2023,11,11,1,5,November
2023-11-11 02:00:00,3.9,93,0.0,1005.5,11.6,265,0,2023,11,11,2,5,November
2023-11-11 03:00:00,3.7,93,0.0,1005.9,12.7,262,0,2023,11,11,3,5,November
2023-11-11 04:00:00,3.5,94,0.0,1005.9,10.1,266,0,2023,11,11,4,5,November
2023-11-11 05:00:00,3.0,95,0.0,1006.1,7.9,267,0,2023,11,11,5,5,November
2023-11-11 06:00:00,2.8,95,0.0,1006.6,8.0,262,0,2023,11,11,6,5,November
2023-11-11 07:00:00,3.0,95,0.0,1007.0,9.3,254,0,2023,11,11,7,5,November
2023-11-11 08:00:00,3.7,95,0.0,1007.6,12.3,255,0,2023,11,11,8,5,November
2023-11-11 09:00:00,5.4,92,0.0,1008.0,14.5,247,0,2023,11,11,9,5,November
2023-11-11 10:00:00,7.0,88,0.0,1008.2,13.4,264,0,2023,11,11,10,5,November
2023-11-11 11:00:00,8.6,83,0.0,1008.1,12.9,288,2,2023,11,11,11,5,November
2023-11-11 12:00:00,9.5,77,0.0,1007.7,13.0,312,11,2023,11,11,12,5,November
2023-11-11 13:00:00,10.2,72,0.0,1008.2,9.7,297,0,2023,11,11,13,5,November
2023-11-11 14:00:00,10.2,71,0.0,1008.1,9.2,281,11,2023,11,11,14,5,November
2023-11-11 15:00:00,9.8,75,0.0,1007.9,4.5,284,54,2023,11,11,15,5,November
2023-11-11 16:00:00,6.9,86,0.0,1008.0,7.4,227,44,2023,11,11,16,5,November
2023-11-11 17:00:00,7.9,82,0.0,1007.9,4.9,234,93,2023,11,11,17,5,November
2023-11-11 18:00:00,5.8,89,0.0,1007.5,4.1,75,58,2023,11,11,18,5,November
2023-11-11 19:00:00,3.0,98,0.0,1007.1,9.7,90,30,2023,11,11,19,5,November
2023-11-11 20:00:00,3.1,98,0.0,1006.5,8.0,108,83,2023,11,11,20,5,November
2023-11-11 21:00:00,2.9,97,0.0,1005.9,7.6,135,93,2023,11,11,21,5,November
2023-11-11 22:00:00,2.9,95,0.0,1005.4,7.8,112,97,2023,11,11,22,5,November
2023-11-11 23:00:00,3.4,96,0.0,1005.1,8.3,85,97,2023,11,11,23,5,November
2023-11-12 00:00:00,3.4,96,0.0,1004.4,11.2,75,77,2023,11,12,0,6,November
2023-11-12 01:00:00,3.9,93,0.0,1003.8,11.4,77,100,2023,11,12,1,6,November
2023-11-12 02:00:00,4.7,92,0.0,1003.4,12.4,82,100,2023,11,12,2,6,November
2023-11-12 03:00:00,5.2,92,0.0,1003.0,12.4,82,100,2023,11,12,3,6,November
2023-11-12 04:00:00,5.3,94,0.0,1002.8,11.9,90,100,2023,11,12,4,6,November
2023-11-12 05:00:00,5.6,93,0.0,1002.6,11.5,94,97,2023,11,12,5,6,November
2023-11-12 06:00:00,5.4,94,0.0,1002.7,8.5,102,100,2023,11,12,6,6,November
2023-11-12 07:00:00,5.1,95,0.0,1003.0,6.9,96,100,2023,11,12,7,6,November
2023-11-12 08:00:00,5.5,95,0.0,1003.6,5.8,94,100,2023,11,12,8,6,November
2023-11-12 09:00:00,6.6,92,0.1,1004.3,6.5,87,100,2023,11,12,9,6,November
2023-11-12 10:00:00,7.1,93,0.3,1004.5,7.1,75,100,2023,11,12,10,6,November
2023-11-12 11:00:00,7.6,95,0.3,1004.3,9.2,79,100,2023,11,12,11,6,November
2023-11-12 12:00:00,8.8,91,0.1,1004.4,7.9,133,100,2023,11,12,12,6,November
2023-11-12 13:00:00,9.3,88,0.0,1004.2,10.7,138,100,2023,11,12,13,6,November
2023-11-12 14:00:00,9.2,88,0.0,1004.6,10.3,144,100,2023,11,12,14,6,November
2023-11-12 15:00:00,8.8,89,0.1,1003.7,11.8,130,100,2023,11,12,15,6,November
2023-11-12 16:00:00,8.6,90,0.0,1003.6,11.4,145,100,2023,11,12,16,6,November
2023-11-12 17:00:00,8.7,89,0.1,1003.8,11.0,148,100,2023,11,12,17,6,November
2023-11-12 18:00:00,8.6,92,0.3,1003.5,9.4,137,100,2023,11,12,18,6,November
2023-11-12 19:00:00,8.5,92,0.7,1003.5,5.1,129,100,2023,11,12,19,6,November
2023-11-12 20:00:00,8.2,94,0.0,1004.8,7.7,221,100,2023,11,12,20,6,November
2023-11-12 21:00:00,8.5,96,0.0,1004.4,7.4,219,100,2023,11,12,21,6,November
2023-11-12 22:00:00,8.4,96,0.0,1004.7,11.0,229,100,2023,11,12,22,6,November
2023-11-12 23:00:00,8.5,95,0.0,1004.8,12.0,221,100,2023,11,12,23,6,November
2023-11-13 00:00:00,8.6,94,0.0,1004.4,12.0,213,100,2023,11,13,0,0,November
2023-11-13 01:00:00,9.4,91,0.0,1003.9,12.2,204,100,2023,11,13,1,0,November
2023-11-13 02:00:00,9.6,92,0.9,1002.2,7.9,164,100,2023,11,13,2,0,November
2023-11-13 03:00:00,9.8,93,1.5,1001.3,9.2,135,100,2023,11,13,3,0,November
2023-11-13 04:00:00,10.3,94,2.6,999.8,12.8,130,100,2023,11,13,4,0,November
2023-11-13 05:00:00,11.2,94,3.4,997.5,19.2,142,100,2023,11,13,5,0,November
2023-11-13 06:00:00,13.6,91,0.9,996.3,28.9,216,100,2023,11,13,6,0,November
2023-11-13 07:00:00,14.0,92,0.6,995.0,29.6,214,100,2023,11,13,7,0,November
2023-11-13 08:00:00,14.4,91,1.9,994.5,31.2,219,100,2023,11,13,8,0,November
2023-11-13 09:00:00,14.8,90,0.1,994.6,33.4,229,100,2023,11,13,9,0,November
2023-11-13 10:00:00,14.8,83,0.4,995.1,37.4,244,32,2023,11,13,10,0,November
2023-11-13 11:00:00,14.6,72,0.1,995.9,37.6,252,20,2023,11,13,11,0,November
2023-11-13 12:00:00,14.6,66,0.0,996.4,36.7,246,24,2023,11,13,12,0,November
2023-11-13 13:00:00,14.3,63,0.1,996.4,35.9,244,31,2023,11,13,13,0,November
2023-11-13 14:00:00,13.9,64,0.0,997.2,35.4,249,33,2023,11,13,14,0,November
2023-11-13 15:00:00,13.4,65,0.0,997.7,31.9,245,16,2023,11,13,15,0,November
2023-11-13 16:00:00,12.8,65,0.0,998.5,33.0,242,18,2023,11,13,16,0,November
2023-11-13 17:00:00,12.3,67,0.0,999.1,33.3,242,32,2023,11,13,17,0,November
2023-11-13 18:00:00,11.9,71,0.0,999.9,32.0,243,24,2023,11,13,18,0,November
2023-11-13 19:00:00,11.7,72,0.0,1000.6,30.4,243,33,2023,11,13,19,0,November
2023-11-13 20:00:00,11.5,74,0.0,1001.4,29.5,245,8,2023,11,13,20,0,November
2023-11-13 21:00:00,11.5,74,0.0,1002.1,28.7,245,46,2023,11,13,21,0,November
2023-11-13 22:00:00,11.5,75,0.0,1002.4,29.0,247,86,2023,11,13,22,0,November
2023-11-13 23:00:00,11.3,76,0.0,1002.6,28.5,244,89,2023,11,13,23,0,November
2023-11-14 00:00:00,11.1,78,0.0,1002.8,28.0,242,75,2023,11,14,0,1,November
2023-11-14 01:00:00,10.8,81,0.0,1003.3,25.2,239,19,2023,11,14,1,1,November
2023-11-14 02:00:00,10.6,81,0.0,1003.5,22.2,238,53,2023,11,14,2,1,November
2023-11-14 03:00:00,10.8,82,0.0,1003.4,22.3,239,47,2023,11,14,3,1,November
2023-11-14 04:00:00,10.6,83,0.0,1003.4,21.7,241,44,2023,11,14,4,1,November
2023-11-14 05:00:00,10.4,84,0.0,1003.5,21.1,240,45,2023,11,14,5,1,November
2023-11-14 06:00:00,10.4,85,0.0,1003.6,21.1,237,27,2023,11,14,6,1,November
2023-11-14 07:00:00,10.4,87,0.0,1003.3,19.8,237,100,2023,11,14,7,1,November
2023-11-14 08:00:00,10.9,86,0.0,1003.2,19.7,235,100,2023,11,14,8,1,November
2023-11-14 09:00:00,11.5,84,0.0,1002.8,18.5,233,100,2023,11,14,9,1,November
2023-11-14 10:00:00,12.1,82,0.1,1002.6,19.6,234,100,2023,11,14,10,1,November
2023-11-14 11:00:00,12.4,82,0.3,1002.3,19.2,242,100,2023,11,14,11,1,November
2023-11-14 12:00:00,12.2,83,0.3,1001.8,21.9,245,100,2023,11,14,12,1,November
2023-11-14 13:00:00,10.6,87,3.8,1001.8,20.7,262,100,2023,11,14,13,1,November
2023-11-14 14:00:00,10.1,86,1.3,1002.1,20.6,264,100,2023,11,14,14,1,November
2023-11-14 15:00:00,10.3,86,0.3,1002.7,21.8,261,34,2023,11,14,15,1,November
2023-11-14 16:00:00,10.1,90,0.0,1003.9,19.9,265,5,2023,11,14,16,1,November
2023-11-14 17:00:00,9.7,90,0.0,1005.1,18.6,260,16,2023,11,14,17,1,November
2023-11-14 18:00:00,9.5,90,0.0,1006.2,19.7,262,11,2023,11,14,18,1,November
2023-11-14 19:00:00,9.2,90,0.0,1007.3,19.3,261,0,2023,11,14,19,1,November
2023-11-14 20:00:00,8.9,91,0.0,1008.1,18.8,258,1,2023,11,14,20,1,November
2023-11-14 21:00:00,8.8,91,0.0,1009.1,19.1,254,2,2023,11,14,21,1,November
2023-11-14 22:00:00,8.8,91,0.0,1010.0,20.0,252,0,2023,11,14,22,1,November
2023-11-14 23:00:00,8.8,90,0.0,1010.8,21.1,253,0,2023,11,14,23,1,November
2023-11-15 00:00:00,8.8,90,0.0,1011.4,20.5,255,0,2023,11,15,0,2,November
2023-11-15 01:00:00,8.7,92,0.0,1012.4,19.0,255,0,2023,11,15,1,2,November
2023-11-15 02:00:00,8.5,92,0.0,1012.8,19.1,254,0,2023,11,15,2,2,November
2023-11-15 03:00:00,8.5,92,0.0,1013.1,20.0,252,0,2023,11,15,3,2,November
2023-11-15 04:00:00,8.5,91,0.0,1013.4,21.5,252,0,2023,11,15,4,2,November
2023-11-15 05:00:00,8.3,90,0.0,1013.9,20.7,253,1,2023,11,15,5,2,November
2023-11-15 06:00:00,8.1,90,0.0,1014.4,20.3,253,2,2023,11,15,6,2,November
2023-11-15 07:00:00,7.9,90,0.0,1014.7,19.7,252,1,2023,11,15,7,2,November
2023-11-15 08:00:00,8.0,90,0.0,1015.6,20.3,250,0,2023,11,15,8,2,November
2023-11-15 09:00:00,8.9,86,0.0,1016.0,21.9,253,0,2023,11,15,9,2,November
2023-11-15 10:00:00,9.9,82,0.0,1016.1,20.9,255,1,2023,11,15,10,2,November
2023-11-15 11:00:00,10.8,73,0.0,1016.5,24.9,260,7,2023,11,15,11,2,November
2023-11-15 12:00:00,11.3,69,0.0,1016.7,27.4,268,4,2023,11,15,12,2,November
2023-11-15 13:00:00,11.7,67,0.0,1017.0,25.2,260,6,2023,11,15,13,2,November
2023-11-15 14:00:00,11.5,65,0.0,1017.2,23.9,263,1,2023,11,15,14,2,November
2023-11-15 15:00:00,10.8,68,0.0,1017.4,20.0,262,0,2023,11,15,15,2,November
2023-11-15 16:00:00,9.5,71,0.0,1017.9,17.5,261,30,2023,11,15,16,2,November
2023-11-15 17:00:00,8.4,77,0.0,1018.2,15.0,259,13,2023,11,15,17,2,November
2023-11-15 18:00:00,7.6,82,0.0,1018.5,14.7,259,33,2023,11,15,18,2,November
2023-11-15 19:00:00,6.8,85,0.0,1018.4,13.6,253,75,2023,11,15,19,2,November
2023-11-15 20:00:00,6.2,88,0.0,1018.5,12.4,253,100,2023,11,15,20,2,November
2023-11-15 21:00:00,5.9,90,0.0,1018.5,10.2,252,100,2023,11,15,21,2,November
2023-11-15 22:00:00,5.5,92,0.0,1018.5,7.6,251,100,2023,11,15,22,2,November
2023-11-15 23:00:00,4.6,95,0.0,1018.1,6.8,238,100,2023,11,15,23,2,November
2023-11-16 00:00:00,4.5,95,0.0,1017.7,6.2,234,100,2023,11,16,0,3,November
2023-11-16 01:00:00,5.4,92,0.0,1016.8,5.3,242,96,2023,11,16,1,3,November
2023-11-16 02:00:00,3.6,97,0.0,1016.3,6.4,196,96,2023,11,16,2,3,November
2023-11-16 03:00:00,3.6,98,0.0,1015.8,6.1,180,100,2023,11,16,3,3,November
2023-11-16 04:00:00,3.9,98,0.0,1014.6,4.0,85,100,2023,11,16,4,3,November
2023-11-16 05:00:00,4.6,96,0.0,1013.4,10.1,63,100,2023,11,16,5,3,November
2023-11-16 06:00:00,4.8,96,0.0,1012.0,11.4,66,100,2023,11,16,6,3,November
2023-11-16 07:00:00,4.9,95,0.0,1011.9,10.5,74,100,2023,11,16,7,3,November
2023-11-16 08:00:00,5.3,93,0.0,1011.3,12.6,70,100,2023,11,16,8,3,November
2023-11-16 09:00:00,5.8,92,0.4,1010.8,13.8,57,100,2023,11,16,9,3,November
2023-11-16 10:00:00,6.4,93,0.8,1010.6,12.3,50,100,2023,11,16,10,3,November
2023-11-16 11:00:00,7.1,92,0.7,1010.6,12.9,23,100,2023,11,16,11,3,November
2023-11-16 12:00:00,7.4,94,0.4,1010.5,11.6,353,100,2023,11,16,12,3,November
2023-11-16 13:00:00,7.4,94,0.2,1011.2,10.1,343,100,2023,11,16,13,3,November
2023-11-16 14:00:00,7.6,95,0.2,1011.7,10.7,327,100,2023,11,16,14,3,November
2023-11-16 15:00:00,7.6,92,0.1,1013.0,13.3,327,100,2023,11,16,15,3,November
2023-11-16 16:00:00,7.3,93,0.1,1014.0,11.0,308,100,2023,11,16,16,3,November
2023-11-16 17:00:00,7.2,93,0.1,1014.8,11.7,304,100,2023,11,16,17,3,November
2023-11-16 18:00:00,7.1,93,0.0,1015.1,11.2,303,100,2023,11,16,18,3,November
2023-11-16 19:00:00,6.7,94,0.0,1015.4,7.9,294,96,2023,11,16,19,3,November
2023-11-16 20:00:00,6.2,95,0.0,1015.7,7.9,267,28,2023,11,16,20,3,November
2023-11-16 21:00:00,5.5,97,0.0,1016.6,12.7,262,44,2023,11,16,21,3,November
2023-11-16 22:00:00,5.2,97,0.0,1017.1,9.4,268,6,2023,11,16,22,3,November
2023-11-16 23:00:00,4.5,97,0.0,1017.4,11.0,251,97,2023,11,16,23,3,November
2023-11-17 00:00:00,4.5,96,0.3,1017.7,8.7,240,100,2023,11,17,0,4,November
2023-11-17 01:00:00,4.8,93,0.1,1017.6,11.1,234,100,2023,11,17,1,4,November
2023-11-17 02:00:00,5.2,88,0.3,1017.2,9.3,242,26,2023,11,17,2,4,November
2023-11-17 03:00:00,4.1,93,0.0,1017.1,8.1,238,13,2023,11,17,3,4,November
2023-11-17 04:00:00,4.2,94,0.0,1017.3,9.5,245,2,2023,11,17,4,4,November
2023-11-17 05:00:00,4.0,95,0.0,1017.6,9.4,252,0,2023,11,17,5,4,November
2023-11-17 06:00:00,3.8,95,0.0,1018.2,9.6,257,0,2023,11,17,6,4,November
2023-11-17 07:00:00,3.5,95,0.0,1018.6,8.0,260,0,2023,11,17,7,4,November
2023-11-17 08:00:00,3.6,96,0.0,1019.3,8.1,257,0,2023,11,17,8,4,November
2023-11-17 09:00:00,5.1,93,0.0,1020.1,10.9,253,0,2023,11,17,9,4,November
2023-11-17 10:00:00,6.6,91,0.0,1020.4,9.0,241,2,2023,11,17,10,4,November
2023-11-17 11:00:00,7.9,86,0.0,1020.5,10.1,235,1,2023,11,17,11,4,November
2023-11-17 12:00:00,9.1,82,0.0,1020.6,10.0,229,1,2023,11,17,12,4,November
2023-11-17 13:00:00,10.1,77,0.0,1020.9,11.0,232,82,2023,11,17,13,4,November
2023-11-17 14:00:00,10.3,75,0.0,1020.9,14.6,230,100,2023,11,17,14,4,November
2023-11-17 15:00:00,9.6,77,0.0,1021.1,9.2,231,100,2023,11,17,15,4,November
2023-11-17 16:00:00,7.4,87,0.0,1021.2,7.2,217,100,2023,11,17,16,4,November
2023-11-17 17:00:00,6.8,90,0.0,1021.5,6.8,212,98,2023,11,17,17,4,November
2023-11-17 18:00:00,6.0,92,0.0,1021.7,7.3,213,100,2023,11,17,18,4,November
2023-11-17 19:00:00,4.6,95,0.0,1021.6,9.4,198,100,2023,11,17,19,4,November
2023-11-17 20:00:00,6.8,91,0.0,1021.6,6.2,190,100,2023,11,17,20,4,November
2023-11-17 21:00:00,7.2,89,0.2,1021.5,6.1,183,100,2023,11,17,21,4,November
2023-11-17 22:00:00,7.6,88,0.3,1021.3,7.6,172,100,2023,11,17,22,4,November
2023-11-17 23:00:00,7.8,87,0.1,1020.6,10.2,157,100,2023,11,17,23,4,November
2023-11-18 00:00:00,8.2,87,0.0,1020.3,11.6,154,100,2023,11,18,0,5,November
2023-11-18 01:00:00,8.4,88,0.0,1019.2,12.6,149,100,2023,11,18,1,5,November
2023-11-18 02:00:00,8.7,91,0.1,1018.3,14.3,155,100,2023,11,18,2,5,November
2023-11-18 03:00:00,9.6,90,0.0,1016.7,17.4,167,100,2023,11,18,3,5,November
2023-11-18 04:00:00,10.1,90,0.8,1015.3,19.8,179,100,2023,11,18,4,5,November
2023-11-18 05:00:00,10.5,89,0.8,1014.1,23.5,186,100,2023,11,18,5,5,November
2023-11-18 06:00:00,10.9,90,0.9,1013.0,25.6,184,100,2023,11,18,6,5,November
2023-11-18 07:00:00,11.4,92,0.8,1012.0,22.5,186,100,2023,11,18,7,5,November
2023-11-18 08:00:00,12.0,94,0.4,1011.1,25.4,192,100,2023,11,18,8,5,November
2023-11-18 09:00:00,12.9,93,0.2,1010.2,26.1,200,100,2023,11,18,9,5,November
2023-11-18 10:00:00,13.6,94,1.0,1009.6,24.0,208,100,2023,11,18,10,5,November
2023-11-18 11:00:00,14.4,93,0.4,1009.5,25.0,223,100,2023,11,18,11,5,November
2023-11-18 12:00:00,14.7,93,0.0,1009.3,23.2,229,100,2023,11,18,12,5,November
2023-11-18 13:00:00,14.7,94,0.0,1009.1,23.2,227,100,2023,11,18,13,5,November
2023-11-18 14:00:00,14.6,93,0.0,1008.7,21.4,228,100,2023,11,18,14,5,November
2023-11-18 15:00:00,14.5,93,0.0,1008.4,19.9,226,100,2023,11,18,15,5,November
2023-11-18 16:00:00,14.2,95,0.0,1008.2,22.4,224,97,2023,11,18,16,5,November
2023-11-18 17:00:00,13.9,92,0.0,1008.2,25.0,227,100,2023,11,18,17,5,November
2023-11-18 18:00:00,13.7,92,0.0,1007.9,25.0,229,100,2023,11,18,18,5,November
2023-11-18 19:00:00,13.9,89,0.0,1007.9,25.8,234,100,2023,11,18,19,5,November
2023-11-18 20:00:00,13.5,90,0.0,1008.0,24.5,237,99,2023,11,18,20,5,November
2023-11-18 21:00:00,13.1,90,0.0,1008.0,24.1,235,13,2023,11,18,21,5,November
2023-11-18 22:00:00,12.5,91,0.0,1008.1,24.9,239,15,2023,11,18,22,5,November
2023-11-18 23:00:00,12.0,89,0.0,1008.3,24.4,239,14,2023,11,18,23,5,November
2023-11-19 00:00:00,11.5,88,0.0,1008.3,23.9,236,8,2023,11,19,0,6,November
2023-11-19 01:00:00,11.4,88,0.0,1008.0,24.5,230,4,2023,11,19,1,6,November
2023-11-19 02:00:00,11.2,86,0.0,1007.9,25.6,232,31,2023,11,19,2,6,November
2023-11-19 03:00:00,11.2,84,0.0,1007.6,25.5,234,27,2023,11,19,3,6,November
2023-11-19 04:00:00,11.0,84,0.0,1007.4,24.0,237,14,2023,11,19,4,6,November
2023-11-19 05:00:00,10.9,84,0.0,1007.5,24.7,236,18,2023,11,19,5,6,November
2023-11-19 06:00:00,11.0,84,0.0,1007.3,26.0,236,22,2023,11,19,6,6,November
2023-11-19 07:00:00,10.9,83,0.0,1006.9,26.6,237,23,2023,11,19,7,6,November
2023-11-19 08:00:00,11.0,80,0.0,1007.1,26.4,238,34,2023,11,19,8,6,November
2023-11-19 09:00:00,11.8,76,0.0,1007.4,26.0,236,48,2023,11,19,9,6,November
2023-11-19 10:00:00,12.8,73,0.0,1007.3,28.5,235,51,2023,11,19,10,6,November
2023-11-19 11:00:00,13.5,72,0.0,1006.8,25.5,227,56,2023,11,19,11,6,November
2023-11-19 12:00:00,13.9,73,0.0,1006.1,29.8,225,58,2023,11,19,12,6,November
2023-11-19 13:00:00,13.7,74,0.0,1006.5,29.4,230,94,2023,11,19,13,6,November
2023-11-19 14:00:00,13.6,76,0.0,1006.0,28.5,233,100,2023,11,19,14,6,November
2023-11-19 15:00:00,13.5,76,0.0,1006.0,30.0,240,100,2023,11,19,15,6,November
2023-11-19 16:00:00,13.2,76,0.0,1006.5,30.4,243,100,2023,11,19,16,6,November
2023-11-19 17:00:00,12.8,77,0.0,1007.3,30.4,248,99,2023,11,19,17,6,November
2023-11-19 18:00:00,12.2,78,0.0,1007.9,29.2,248,100,2023,11,19,18,6,November
2023-11-19 19:00:00,12.2,77,0.0,1008.1,28.3,248,15,2023,11,19,19,6,November
2023-11-19 20:00:00,11.3,80,0.0,1008.7,27.1,248,44,2023,11,19,20,6,November
2023-11-19 21:00:00,11.1,80,0.0,1009.0,27.0,249,88,2023,11,19,21,6,November
2023-11-19 22:00:00,10.8,80,0.0,1009.4,25.7,248,22,2023,11,19,22,6,November
2023-11-19 23:00:00,10.3,81,0.0,1009.7,24.2,247,22,2023,11,19,23,6,November
2023-11-20 00:00:00,9.9,83,0.0,1009.8,22.3,247,28,2023,11,20,0,0,November
2023-11-20 01:00:00,9.6,84,0.0,1009.9,22.2,238,14,2023,11,20,1,0,November
2023-11-20 02:00:00,9.4,86,0.0,1009.8,21.8,239,12,2023,11,20,2,0,November
2023-11-20 03:00:00,8.8,89,0.0,1009.6,19.8,237,6,2023,11,20,3,0,November
2023-11-20 04:00:00,8.4,90,0.0,1009.3,17.9,232,14,2023,11,20,4,0,November
2023-11-20 05:00:00,7.9,89,0.0,1008.7,16.0,226,4,2023,11,20,5,0,November
2023-11-20 06:00:00,7.7,88,0.0,1008.0,13.3,221,62,2023,11,20,6,0,November
2023-11-20 07:00:00,8.0,87,0.2,1007.4,10.9,214,98,2023,11,20,7,0,November
2023-11-20 08:00:00,8.2,90,1.1,1006.6,8.4,170,100,2023,11,20,8,0,November
2023-11-20 09:00:00,9.1,89,0.8,1006.2,3.6,96,100,2023,11,20,9,0,November
2023-11-20 10:00:00,9.6,89,0.2,1006.6,7.2,3,98,2023,11,20,10,0,November
2023-11-20 11:00:00,10.3,86,0.0,1007.1,7.8,347,23,2023,11,20,11,0,November
2023-11-20 12:00:00,11.2,78,0.0,1007.4,16.4,327,42,2023,11,20,12,0,November
2023-11-20 13:00:00,11.8,74,0.1,1008.1,18.9,318,91,2023,11,20,13,0,November
2023-11-20 14:00:00,11.8,74,0.0,1008.3,15.0,318,27,2023,11,20,14,0,November
2023-11-20 15:00:00,11.3,77,0.0,1008.8,9.9,303,13,2023,11,20,15,0,November
2023-11-20 16:00:00,10.0,84,0.0,1009.4,7.6,275,100,2023,11,20,16,0,November
2023-11-20 17:00:00,10.8,81,0.0,1010.1,11.5,274,100,2023,11,20,17,0,November
2023-11-20 18:00:00,10.9,83,0.0,1010.5,13.6,287,100,2023,11,20,18,0,November
2023-11-20 19:00:00,11.1,84,0.2,1011.0,13.0,298,92,2023,11,20,19,0,November
2023-11-20 20:00:00,11.0,87,0.2,1011.7,13.5,304,100,2023,11,20,20,0,November
2023-11-20 21:00:00,11.0,87,0.1,1012.2,14.3,313,100,2023,11,20,21,0,November
2023-11-20 22:00:00,10.9,87,0.1,1012.7,13.8,319,99,2023,11,20,22,0,November
2023-11-20 23:00:00,9.9,91,0.0,1013.3,12.0,321,100,2023,11,20,23,0,November
2023-11-21 00:00:00,10.1,90,0.0,1013.9,13.6,328,100,2023,11,21,0,1,November
2023-11-21 01:00:00,10.7,88,0.0,1014.7,14.5,337,100,2023,11,21,1,1,November
2023-11-21 02:00:00,10.8,89,0.0,1015.4,15.8,339,100,2023,11,21,2,1,November
2023-11-21 03:00:00,10.6,89,0.0,1016.1,16.6,338,100,2023,11,21,3,1,November
2023-11-21 04:00:00,10.2,88,0.0,1016.9,16.9,340,100,2023,11,21,4,1,November
2023-11-21 05:00:00,10.3,85,0.0,1017.5,18.8,343,80,2023,11,21,5,1,November
2023-11-21 06:00:00,10.0,84,0.0,1018.3,18.6,345,100,2023,11,21,6,1,November
2023-11-21 07:00:00,9.3,85,0.0,1019.2,19.5,341,100,2023,11,21,7,1,November
2023-11-21 08:00:00,9.3,83,0.0,1020.2,19.7,339,100,2023,11,21,8,1,November
2023-11-21 09:00:00,9.6,83,0.0,1020.9,18.7,341,100,2023,11,21,9,1,November
2023-11-21 10:00:00,10.5,82,0.0,1021.7,21.9,346,100,2023,11,21,10,1,November
2023-11-21 11:00:00,11.0,81,0.2,1022.2,20.8,350,94,2023,11,21,11,1,November
2023-11-21 12:00:00,10.7,85,0.5,1022.7,20.6,354,100,2023,11,21,12,1,November
2023-11-21 13:00:00,11.2,83,0.0,1023.4,21.8,8,100,2023,11,21,13,1,November
2023-11-21 14:00:00,10.6,85,0.0,1024.1,21.6,3,87,2023,11,21,14,1,November
2023-11-21 15:00:00,10.2,84,0.0,1025.1,20.5,360,98,2023,11,21,15,1,November
2023-11-21 16:00:00,9.4,85,0.0,1025.7,18.0,3,31,2023,11,21,16,1,November
2023-11-21 17:00:00,8.2,88,0.0,1026.9,18.4,2,25,2023,11,21,17,1,November
2023-11-21 18:00:00,7.8,89,0.0,1028.3,18.1,5,7,2023,11,21,18,1,November
2023-11-21 19:00:00,7.2,90,0.0,1028.7,15.2,5,25,2023,11,21,19,1,November
2023-11-21 20:00:00,6.9,91,0.0,1029.2,14.8,359,17,2023,11,21,20,1,November
2023-11-21 21:00:00,6.4,93,0.0,1029.7,12.6,3,30,2023,11,21,21,1,November
2023-11-21 22:00:00,5.8,94,0.0,1030.4,12.3,353,29,2023,11,21,22,1,November
2023-11-21 23:00:00,5.5,95,0.0,1030.5,11.2,356,69,2023,11,21,23,1,November
2023-11-22 00:00:00,5.2,95,0.0,1031.2,10.9,351,23,2023,11,22,0,2,November
2023-11-22 01:00:00,5.8,94,0.0,1030.5,9.8,352,100,2023,11,22,1,2,November
2023-11-22 02:00:00,5.5,95,0.0,1030.8,8.7,343,99,2023,11,22,2,2,November
2023-11-22 03:00:00,5.5,95,0.0,1030.6,6.0,343,100,2023,11,22,3,2,November
2023-11-22 04:00:00,3.9,97,0.0,1030.8,7.0,305,100,2023,11,22,4,2,November
2023-11-22 05:00:00,3.2,98,0.0,1031.4,7.6,278,100,2023,11,22,5,2,November
2023-11-22 06:00:00,3.1,99,0.0,1031.4,5.3,242,100,2023,11,22,6,2,November
2023-11-22 07:00:00,3.2,100,0.0,1031.5,5.2,214,100,2023,11,22,7,2,November
2023-11-22 08:00:00,4.2,99,0.0,1031.9,8.4,239,100,2023,11,22,8,2,November
2023-11-22 09:00:00,5.3,96,0.0,1031.6,10.7,225,100,2023,11,22,9,2,November
2023-11-22 10:00:00,6.8,89,0.0,1031.2,10.5,229,100,2023,11,22,10,2,November
2023-11-22 11:00:00,8.2,84,0.0,1031.1,12.2,236,100,2023,11,22,11,2,November
2023-11-22 12:00:00,9.3,76,0.0,1030.4,15.1,237,100,2023,11,22,12,2,November
2023-11-22 13:00:00,9.1,81,0.0,1029.5,15.7,238,100,2023,11,22,13,2,November
2023-11-22 14:00:00,9.5,83,0.0,1028.8,15.6,241,100,2023,11,22,14,2,November
2023-11-22 15:00:00,9.6,85,0.0,1028.5,15.5,245,100,2023,11,22,15,2,November
2023-11-22 16:00:00,9.6,86,0.0,1028.4,14.7,245,100,2023,11,22,16,2,November
2023-11-22 17:00:00,9.8,87,0.0,1028.3,14.2,249,100,2023,11,22,17,2,November
2023-11-22 18:00:00,9.9,89,0.0,1028.3,13.3,257,100,2023,11,22,18,2,November
2023-11-22 19:00:00,9.4,92,0.0,1028.4,13.4,265,100,2023,11,22,19,2,November
